11betaHSD1,17betaHSD1,A2A,ACE2,ACE,ACHE,ADAM17,ADRB2,AKT1,ALR2,AR,AURKA,AURKB,BCL2,BRAF,CATL,CDK2,COX1,COX2,CTSK,CYP2A6,DHFR,EGFR,EPHB4,ERBB2,ER-beta,FGFR1,FKBP1A,FXA,GBA,GR,GSK3B,HDAC2,HDAC8,HIV1PR,HIV1RT,HMGR,HSP90,IGF1R,INHA,ITK,JAK3,JNK1,JNK2,JNK3,KIF11,LCK,MDM2,MK2,MMP2,NA,P38-alpha,PARP-1,PDE4B,PDE5,PDK1,PI3Kg,PIM-1,PIM-2,PNP,PPARA,PPARG,PRKCQ,PR,PYGL-in,PYGL-out,QPCT,ROCK-1,RXR,SARS-HCoV,SIRT2,SRC,Thrombin,TIE2,TK,TPA,TP,TS,uPA,VEGFR1,VEGFR2
0.3212792826542011,0.33450415749233464,0.22253626301445295,0.29031271787230517,0.25850203822865825,0.5436095049910451,0.716876255240282,0.3475039637020398,0.5256656150281708,0.48109167882912657,1.0,0.2638990898400092,0.3588650079629804,0.29070514917759943,0.3409100953402483,0.5633832990537673,0.23313708322508622,0.31664193249720424,0.29092658030661844,0.2921340291591784,0.2758675399835564,0.35923763875223613,0.23844219865465677,0.36043559693969573,0.2857217367185723,0.16877884269691937,0.2583739698133004,0.3128593701724106,0.46201373421301567,0.28871289964300273,0.6062104123382698,0.34162087923233053,0.21354980261992965,0.22452480415897466,0.23334454252514827,0.23524118664971358,0.2779171637068592,0.31568724705028905,0.23061069170437593,0.43717854109414805,0.3312877315900402,0.26088525312736555,0.383946686374414,0.40117217872883004,0.633648893768214,0.2030785966224036,0.27046821365473206,0.2564327432590871,0.23815702556938503,0.39621964933345216,0.2908696066588837,0.3324034697139541,0.4430091948797957,0.23118320744927937,0.20957905565379303,0.31210700457860485,0.2897945391217029,0.25459384578192523,0.3307766830781723,0.4095546719169671,0.37234672408209396,0.3936410514040283,0.44827206948676424,0.4232817316138274,0.5935417131846871,0.289020495550752,0.2938962912865388,0.25804924263899476,0.2805455448674314,0.1445944519217327,0.37903484351675815,0.31725800022216677,0.358035151730852,0.4379467784981782,0.30632018097654057,0.3176818875309575,0.23910196554013827,0.5257748661541897,0.2984716991728235,0.3732367220053409,0.518970194436731
0.18131854849004303,0.1897724880471054,0.1398491483789861,0.16633771718503834,0.15535868140758963,0.3291604665553276,0.26593677521658415,0.1777914643709575,0.26634462056477765,0.20620461138510865,0.2638990898400092,1.0,0.3397464937053406,0.1638740140648239,0.18405187806405446,0.28530964620812926,0.1459110067458252,0.17603725081523477,0.16857923539807487,0.16567359423620798,0.15721065046064414,0.18728729669326882,0.14789243701899188,0.18073198522153,0.16152174829428992,0.25761775024602984,0.15639072999274967,0.2181421036589365,0.23038273661003722,0.16440138153136066,0.2814173971255467,0.20311076800745897,0.1364668515121127,0.1417169362958208,0.14543344668859173,0.14731805110009696,0.2577502026775266,0.1706700776476743,0.14542059409945154,0.19734085522360686,0.18116666179556945,0.15486440088957065,0.1974361416361468,0.200204645654694,0.2822492426974802,0.13378474126446954,0.16574385619413734,0.15325063776848205,0.14717945515181263,0.2199980483581526,0.173935424815855,0.18344376672420873,0.20353386086160286,0.14238671050491886,0.13601881208569103,0.17100539894493866,0.1623047714024463,0.15203394816321933,0.1821282235521041,0.19817655376061866,0.2127836235581335,0.2918093073786395,0.21056093957467745,0.25213308149670605,0.23190327690544238,0.16529238261489476,0.1719109164406802,0.15333166231206916,0.15770693929022497,0.10488506890910582,0.38504843092498864,0.17505380703620577,0.1862908218141166,0.20721050143646194,0.1763734057611874,0.5298961479214973,0.14735179753340355,0.22402862104106966,0.16459861773162088,0.19160428203683383,0.3379992012111378
0.2581858283406839,0.28477459731547883,0.1799923345575539,0.22723713622333647,0.20892598424706646,0.43480898261208434,0.39929676564213945,0.23576402395652948,0.436957571272972,0.2799087709006515,0.3588650079629804,0.3397464937053406,1.0,0.22142762789206952,0.26457792003982156,0.4593505076231231,0.19223004334087415,0.244194694197931,0.23012959529941635,0.2265608696911869,0.20514496558327286,0.2657740620362616,0.19461843697907494,0.2367637261365806,0.21091226731499851,0.18477556643043178,0.21021339166176425,0.3503833706239637,0.3636020591978218,0.22342908587013652,0.412218622886061,0.3165429983847484,0.1746307182518529,0.1839378173809532,0.19162125358592566,0.19520452025911636,0.2641170893453763,0.22521341690945018,0.1909937023533013,0.2625270733857153,0.2582908537607385,0.20568199245085775,0.2832052371518951,0.29485075359475715,0.4063674946433782,0.1737473111080199,0.23376951159772624,0.20440814528629775,0.19235932806197642,0.34155738941629515,0.24563596647588587,0.2614208120959305,0.28763603299341034,0.18186862506761112,0.17717956923019246,0.22942669903726273,0.21066309829123414,0.20003941299230213,0.261884396397414,0.2846852669116518,0.32423160234718856,0.45535921504575655,0.3104512131613646,0.4434612253716673,0.3393543573506503,0.22756371332211944,0.2433907566033683,0.202860810264339,0.19944066282828052,0.12794427746314999,0.3356484878896778,0.24177560147959604,0.2616513796892209,0.3028115246401724,0.24826296896600625,0.4586815875058774,0.19437547199161256,0.2861565581791271,0.21658577502374599,0.2756777490762535,0.4631417299008595
0.46456922240795806,0.4453635574953471,0.439611202431923,0.5768672000504902,0.5595936688403227,0.24037977004239158,0.2973584302773019,0.5640223438235572,0.29059598801170516,0.40975474679846813,0.29070514917759943,0.1638740140648239,0.22142762789206952,1.0,0.5202669812718377,0.27337335071862745,0.46101054263805447,0.5049309584481425,0.4906243890830032,0.755737441521885,0.6680221053946215,0.5113669718893529,0.464912789127654,0.4915151554104755,0.5202896154869915,0.12253219595903184,0.4958693930396937,0.27718001336562753,0.3388566585151979,0.7294787960073293,0.27304828216075283,0.35631891759654416,0.41280691563738214,0.44648011133003607,0.4979044170504278,0.46757171749171345,0.1892394023678429,0.5449411016904646,0.4390853133817859,0.4315993795472759,0.5300198854516144,0.5953556292586313,0.42969829036928203,0.45326256506459556,0.27314985805930053,0.38446303693107514,0.45064216349256003,0.6432411413355161,0.4590683527077434,0.3330588173343949,0.4300406106882779,0.4730697388006274,0.4419433913210682,0.46029992172203016,0.42442982169029136,0.5677779003241664,0.544895442627306,0.553076869083922,0.5250343252140557,0.4814100381854808,0.33467050995006037,0.23945748842080952,0.4132349003335403,0.2897469933835574,0.35088088674197737,0.7343390383801598,0.5072834540299077,0.5891618028415532,0.48989555012524305,0.22249453290593924,0.19777197713472036,0.5326349173187901,0.4814376435834631,0.41919251044847383,0.4650052920131109,0.18650051378789517,0.5166890815730774,0.3189332650307327,0.6368061630133688,0.5093160317272606,0.2374041039872757
0.6932422309246299,0.62970257542319,0.3569691427071607,0.6027704854152071,0.4901689787994723,0.27833112697906637,0.3628189941346684,0.4923614110464444,0.36963646093372754,0.4664830341052238,0.3409100953402483,0.18405187806405446,0.26457792003982156,0.5202669812718377,1.0,0.34013074816962385,0.40575883559984993,0.6802075865873477,0.565333362962223,0.5747452679213627,0.4336136717238751,0.7701294145577263,0.4140326392422564,0.46127348543358654,0.4673447656744766,0.12979638941080604,0.48583576204282636,0.3667874798309083,0.4431972297028891,0.5620561040551381,0.3169663172517862,0.5126477654006177,0.33590243311831086,0.36897074137922214,0.40175512965019755,0.4138747840374032,0.21357844422973443,0.5059109017233293,0.3934197523643838,0.44718096702668003,0.88044921897343,0.4688238425183266,0.6324638840257474,0.6803455788951374,0.33356644651547507,0.32566861765506233,0.544414823866119,0.4592315663831325,0.40566329823048397,0.4735069675204325,0.5768228914923446,0.738509345499125,0.5424266875863889,0.3614106267810893,0.3274857480886676,0.5509165124840915,0.45228637821283235,0.4471676680031247,0.8111573957078961,0.6134649453198892,0.4790980458006727,0.3001076654040889,0.5615828332448091,0.38042394026095555,0.43887733835509674,0.5574205698064074,0.657619177430713,0.4610507397947989,0.38445392636982023,0.19347196696085758,0.2208414380395078,0.6828062721435122,0.6790766050232647,0.5950086227708018,0.6476620529351718,0.21327479714919634,0.41732216796032695,0.34251369918247604,0.48311863672380195,0.6984687548805941,0.281362450698777
0.3300504756229493,0.35001322834725707,0.21459612325910615,0.2848719754456926,0.2538638207253299,0.5283055366573737,0.6805143077265269,0.30864369344909853,0.7542360566215904,0.3984168753710257,0.5633832990537673,0.28530964620812926,0.4593505076231231,0.27337335071862745,0.34013074816962385,1.0,0.22973603267356985,0.31451497510768645,0.2900779773739709,0.2805044868627875,0.2538643112487706,0.35191412365564323,0.23442129873576367,0.31391547483748444,0.26799523882491805,0.16831434353182756,0.2565038217315364,0.38750573857079273,0.4987289250911598,0.2774017647091042,0.5377772240910411,0.3893975530128322,0.20668659798773292,0.2189277630352629,0.2279968295601754,0.23286988780456788,0.288181239755386,0.2927781749852848,0.22796289220853427,0.3593016400983369,0.33072894381841567,0.25190053260058465,0.3887351826748092,0.39866406261262716,0.7310512186165993,0.20041485984612772,0.27899256991138544,0.24704824192689434,0.2326220105043615,0.4671785793952541,0.3038248944024098,0.3383097838597973,0.4016807248292053,0.21980346489902905,0.2033105144377423,0.2958462258749339,0.26851559007335934,0.24503509770507267,0.3324400076512209,0.38470981610420885,0.43135630362721955,0.5450332415189529,0.4387125960437659,0.570889014516653,0.519615667704588,0.2776072810993429,0.299485779996833,0.24822812833919716,0.2512380891524849,0.14130035548791475,0.3586201832115774,0.31150066873022897,0.34645130750057146,0.4281010092788226,0.31392629424428475,0.3545831360650685,0.2330355380461517,0.3912984943463286,0.2749129346061596,0.36371158697018274,0.5904387388214583
0.42218114181521366,0.35946660382360873,0.6167598730903003,0.5386977342291607,0.6848056686293527,0.19926378856717086,0.23985868223115164,0.3708558250520336,0.24361970292313279,0.30193270732107036,0.23313708322508622,0.1459110067458252,0.19223004334087415,0.46101054263805447,0.40575883559984993,0.22973603267356985,1.0,0.45662120431999437,0.5032250037606475,0.4927972791205593,0.4484409131393896,0.39398718960549867,0.7933560328405416,0.34792326698969045,0.47858265676453543,0.10964564635123804,0.6641343872830792,0.26161556375971595,0.27303354095638027,0.5138536531110278,0.21827267394534547,0.3181775907505951,0.5981023861794686,0.6975538111642123,0.732270342116808,0.8414299991992495,0.17309516642281067,0.432319137639179,0.768166938252558,0.30524387652118445,0.4235391140407684,0.6307450351210341,0.3569887484969222,0.3445461960678725,0.22880641857792414,0.5642590761821954,0.4755247058819652,0.5948386761941894,0.731769790887379,0.294113911563525,0.44691938228994943,0.4143946253507791,0.3232080356697219,0.5590737088808904,0.45482060136068575,0.45720487768088003,0.45784040663131054,0.668712395235326,0.41349055839343635,0.3409327617356405,0.3031019257432357,0.21528242831460276,0.3164733064114428,0.24912889849300165,0.27249240792025375,0.46050374062110583,0.47251626664721347,0.6451855845063027,0.3853245722370034,0.2568701743772945,0.16925575690682257,0.46150450576089447,0.38319691038934506,0.32590901215537,0.4499834416818895,0.1629883541221741,0.7651136592999884,0.24460050100490308,0.44814209080899753,0.3695065096893701,0.20115854444778355
0.7308384889089495,0.5103559457264403,0.3932701438433843,0.7152614770877406,0.5486728599310855,0.2582880878928588,0.33134785867149824,0.48525128196363393,0.33942936628906323,0.4340273386776502,0.31664193249720424,0.17603725081523477,0.244194694197931,0.5049309584481425,0.6802075865873477,0.31451497510768645,0.45662120431999437,1.0,0.7218911619548115,0.5715815418842836,0.4461051774340299,0.686279169832726,0.4753168134667616,0.46101399122887615,0.5419875578457943,0.1248325710023272,0.5732085412252005,0.34637501593168185,0.3899780941120684,0.5831900497732966,0.28753323522092916,0.45791817557384334,0.36880595416874595,0.40950046713243193,0.4373890168355151,0.4631579347420948,0.21110146201511407,0.5716201900577154,0.4464992643021951,0.41835407205598446,0.7249378331968289,0.5236365985562527,0.6096008336503433,0.5516324669646503,0.3129062719792595,0.346337065106202,0.5550289590806535,0.4839447801095293,0.4677158619425705,0.44057947879130516,0.6460049615111098,0.7676341925153206,0.4880666259733751,0.40065079966060524,0.3317280088558608,0.6343914670342651,0.5105746992718243,0.5067843700334242,0.65504172333438,0.5165213670766203,0.45552027741707546,0.2863737843165146,0.4853861588931616,0.3442397273810835,0.3932074873015392,0.5175470639290781,0.6614266655710516,0.5140653310474037,0.4060211848776903,0.19937422891703216,0.210260302212856,0.8557319585472486,0.6386723919455413,0.5206476863533862,0.7604370980084203,0.20098337549652043,0.45942843840865794,0.3213217607170646,0.5160039947548941,0.5801620133555007,0.2633234171340327
0.6256589059578288,0.4557686057491805,0.4280679257631271,0.711975629042475,0.5961166658483744,0.2403837853093328,0.30287650465892624,0.45312841869097675,0.3120021985729642,0.3869898357570106,0.29092658030661844,0.16857923539807487,0.23012959529941635,0.4906243890830032,0.565333362962223,0.2900779773739709,0.5032250037606475,0.7218911619548115,1.0,0.5686986666590993,0.4470078376439735,0.5641817318773545,0.5387470393978654,0.4347368795986509,0.5535261690684379,0.12055608970324279,0.6618327947136222,0.3262432883487744,0.3572600615635694,0.5858150402704507,0.2657847709252026,0.4149619356978881,0.40357753196123386,0.4573760413688052,0.4804626035729971,0.5166561035532297,0.20685740413541423,0.5666151157388887,0.5104194321820386,0.3801088094818117,0.6021955538345992,0.5728014938963405,0.5225531236126117,0.4711329666334253,0.2880617243042514,0.3750593795454725,0.568009252180851,0.5110613570712654,0.5261570205770442,0.3986171899409908,0.6504452586475566,0.6389847407046987,0.4385317543683539,0.4332255300174884,0.3481826192111735,0.6426080527634133,0.5222140918091976,0.5394877842507149,0.5606121334735066,0.44980203720761697,0.4141772544662267,0.26830027201358736,0.422315491367501,0.31483171176127633,0.35176467290918084,0.49858215635193953,0.6315718859175301,0.5478676600335495,0.40328022771449373,0.20873042157460026,0.1983742268981365,0.6795021483346402,0.5345428168753956,0.4512198399715493,0.6953794809619293,0.1907967407020207,0.5012344975063833,0.30040314867183504,0.5154422887352881,0.5052891474846194,0.24478687578653258
0.5205250512247344,0.47599580600940194,0.44906985741283106,0.6639301830758306,0.6221224202527832,0.24157676469211523,0.3017589072099923,0.5338820074981792,0.2999118623836016,0.4057282194403995,0.2921340291591784,0.16567359423620798,0.2265608696911869,0.755737441521885,0.5747452679213627,0.2805044868627875,0.4927972791205593,0.5715815418842836,0.5686986666590993,1.0,0.5886088663534857,0.5528069875369189,0.5036082619964637,0.4802671746203068,0.5400610936844829,0.12202666188263758,0.5612462109480911,0.2945984218183842,0.35375645240038794,0.8277897730262,0.2736669950474071,0.3824812007507324,0.420315746767513,0.4674214517786483,0.5229569783265271,0.5058011546322243,0.19473667897564578,0.5666036643916306,0.47598085076360824,0.4182076151522963,0.5955103237410788,0.6432996388979849,0.4631007939220637,0.4771614800044897,0.2785085663263797,0.39654316745628315,0.5138784409692804,0.6610798183056307,0.49272099355938564,0.35570040311333156,0.48950618304505333,0.5331308890803284,0.45473342642650444,0.46085799642976877,0.4165377434633631,0.6205757174311985,0.5466626968855387,0.5756476169252962,0.5791772502653424,0.4899473561372154,0.3598976455839461,0.24861246699277043,0.42622418608544776,0.30112553808662457,0.35590311238062045,0.7455298208632081,0.5825985300550567,0.616404420816461,0.4586555079909739,0.2210310732710306,0.1978774056248504,0.5939075647453951,0.5158216744522511,0.4403626911646482,0.5292350319018279,0.18878321358803207,0.5428190952854939,0.31531809572833386,0.6203985929654978,0.5391588954261819,0.24045503290037556
0.4008306631511619,0.3697346189024369,0.47111407340962874,0.5045211543749537,0.5081844147496262,0.2277479369530774,0.2766719416790602,0.5617519421471201,0.2669285272139038,0.38833628349562305,0.2758675399835564,0.15721065046064414,0.20514496558327286,0.6680221053946215,0.4336136717238751,0.2538643112487706,0.4484409131393896,0.4461051774340299,0.4470078376439735,0.5886088663534857,1.0,0.43910919131013887,0.458729651979429,0.5069488430964717,0.5580182872314289,0.11949379077191297,0.4610140570378376,0.2494566955429572,0.30638695754779016,0.597178302994761,0.2558166809322884,0.31041477113613486,0.4404669027938214,0.45858028790973615,0.48795410583973114,0.4459301808144009,0.1852689792781181,0.5558782944794775,0.43238660608088486,0.4188655478328432,0.44192529328880037,0.5738440075707898,0.38272120246594826,0.3917169072193895,0.25657504634914297,0.38060028813668234,0.38890337757336346,0.5960986722668541,0.4656860692989454,0.2994601168554764,0.37762168885840697,0.4096526788136054,0.4028453795599476,0.5246881077732961,0.41889438538430446,0.5422725197846002,0.6047213952700745,0.5582750149477509,0.4312307823561555,0.4175808782182472,0.3013772777556097,0.22329777679533339,0.36571527294695516,0.26180430855655634,0.32366866224658075,0.5576331384171097,0.4252355744265452,0.5842493943612321,0.6150916405596979,0.2295602336901988,0.1914600958599486,0.4683489727972431,0.43019383661653054,0.37429732925088216,0.4055405329802015,0.17705315768280208,0.5059159072121794,0.31258114276802346,0.6990570293592157,0.4302877074721644,0.22421133408389166
0.6860029058477576,0.5834238593879063,0.3499623109144219,0.5912313946864517,0.4726348327792344,0.2866290268358512,0.3792976286358739,0.5356407693530623,0.3837523182881386,0.5134507788244231,0.35923763875223613,0.18728729669326882,0.2657740620362616,0.5113669718893529,0.7701294145577263,0.35191412365564323,0.39398718960549867,0.686279169832726,0.5641817318773545,0.5528069875369189,0.43910919131013887,1.0,0.4047690613729973,0.49594246564668476,0.4808714282571877,0.13161448347124427,0.4698499478352945,0.3607991857879772,0.44078720831291696,0.5526416992062966,0.3250540886250038,0.4959412890306678,0.3309470865744593,0.3625898840131552,0.389734682401708,0.4016804860110083,0.21724270853146932,0.5486949586709804,0.3835444384950647,0.4840770295676408,0.7649742353751063,0.4649381082411332,0.7175792363715581,0.7073700025970274,0.3503026396728152,0.3136672559686786,0.4863504657994186,0.4461397111142154,0.3978738756604566,0.4788720627140267,0.5501979495374711,0.7279179796288134,0.5893174035042704,0.36102934478153553,0.314938270904733,0.5894118876876386,0.4810960769543643,0.44390797780177743,0.7398781707866127,0.6717420869560015,0.4802277484420334,0.30643873971135843,0.6123999127356756,0.3839581618631955,0.46211148581807304,0.5182815315333981,0.5944365539570282,0.4540616959913218,0.398860907857538,0.18931325823964631,0.22750512751174437,0.7002047366215048,0.6694082153946291,0.6337050044121553,0.6309895099307383,0.21620112974746986,0.40654504783402956,0.35934290311168776,0.5030575872080164,0.7660678985363576,0.2903208156687403
0.4317469433350188,0.3593421366190181,0.6315261938655681,0.5568144029084368,0.690702709976259,0.20262562853430874,0.2448469163771691,0.3827321045464345,0.24859975444679763,0.3102521764726549,0.23844219865465677,0.14789243701899188,0.19461843697907494,0.464912789127654,0.4140326392422564,0.23442129873576367,0.7933560328405416,0.4753168134667616,0.5387470393978654,0.5036082619964637,0.458729651979429,0.4047690613729973,1.0,0.3632134800549434,0.5158907832884533,0.1104667791884545,0.7169607748246598,0.2642550182155825,0.2803691321385168,0.5278343555542124,0.22208904897613332,0.32109889831301924,0.5939297771664166,0.6989004258966292,0.7015007592529956,0.7597278414294024,0.17865670082887075,0.45902251221753504,0.8345069595976319,0.314005015879786,0.43225280275856925,0.6526049910586923,0.36836799104071355,0.35248428153923594,0.23365410125657193,0.5246980812927963,0.4842564621086062,0.5936175642246347,0.8404703835884187,0.30132251079605626,0.4595956327095921,0.4281892432808239,0.3347812810745177,0.5836753212746627,0.4334653459695542,0.4880293517526648,0.4840949525962482,0.6752430458358366,0.41807665099921665,0.34769538947833645,0.3113516714207666,0.21943476051194694,0.32252710058994355,0.2525927311065534,0.2790966444721191,0.46157655858452395,0.4808130148947222,0.6645717478120443,0.401097806420179,0.25042427438719844,0.17203673696188976,0.47717637344210967,0.3972973025660934,0.33583829841894747,0.46392852788907774,0.1652084920777564,0.7294744327037248,0.2519847147492705,0.47125228266551467,0.3772625024402947,0.20458967552869
0.4158190948604145,0.3819572448469708,0.34793710403844336,0.44991639071989586,0.3976042385530513,0.27946915515605475,0.35251190195751353,0.7095244585057972,0.3273941084800229,0.5586318475058274,0.36043559693969573,0.18073198522153,0.2367637261365806,0.4915151554104755,0.46127348543358654,0.31391547483748444,0.34792326698969045,0.46101399122887615,0.4347368795986509,0.4802671746203068,0.5069488430964717,0.49594246564668476,0.3632134800549434,1.0,0.5163969125530214,0.13179426439903022,0.38906940576428223,0.2735956025831132,0.3807863707458077,0.4755902371791691,0.3180630209089541,0.3373804393420933,0.32603596742571217,0.34341190473637007,0.3568460683874322,0.34823379885828337,0.22126014641096692,0.6021828584532848,0.3444293672793627,0.6308567074064513,0.4586721634135331,0.42444595158427834,0.4575964516655196,0.46682551561088464,0.32285600397173236,0.29055129226956056,0.3603662710124252,0.4124156444132974,0.3690797239750872,0.35357406584365175,0.37513180708307375,0.4412397679031846,0.5619271169357888,0.3774429797995224,0.3041911005599035,0.5534612209027466,0.5394499104311254,0.41161392910542083,0.43961337621390306,0.5094555629827173,0.350960452798649,0.2649114131943855,0.45224798277201594,0.30592914033836177,0.4285884867408311,0.4515383823539241,0.4009889817429506,0.42184525817857893,0.5456183100144745,0.18957086634564876,0.23011489536199037,0.4745680524423294,0.5084065954420192,0.4803286952180822,0.4098908588732879,0.205787717675177,0.36958797445869435,0.4345326162905452,0.5883312995548496,0.49042863647397067,0.2736972538154071
0.45471137571542414,0.37252288258417715,0.4810250163500393,0.5776589105632357,0.5358732848772263,0.23302933409696291,0.28728292977753195,0.5177738921799881,0.2818989143682719,0.401521166284731,0.2857217367185723,0.16152174829428992,0.21091226731499851,0.5202896154869915,0.4673447656744766,0.26799523882491805,0.47858265676453543,0.5419875578457943,0.5535261690684379,0.5400610936844829,0.5580182872314289,0.4808714282571877,0.5158907832884533,0.5163969125530214,1.0,0.11905980018780578,0.5413349232045978,0.27005351256707266,0.3237011342184708,0.561953333702256,0.2578275360475989,0.3329730043759306,0.43522899399123527,0.4624816852650212,0.47250400753749355,0.46664953866581427,0.20048630028936706,0.6714099324278262,0.4741342111139505,0.41384053307783125,0.48041990527316697,0.5707866091945419,0.4331570683191476,0.41472257223384096,0.27168412074422127,0.3669085715081452,0.4290448751119543,0.5206534323010337,0.5402183759652524,0.33392909618956396,0.436865202961045,0.47300968404381344,0.4223298112487361,0.5254216995741673,0.35431471177016843,0.6489549014782452,0.6804815874995722,0.5899629537017457,0.45016297838076125,0.4185540672018736,0.34180239034175053,0.24199808728686473,0.3812947121237921,0.2767746227038352,0.3391136092687277,0.48568521573280865,0.46211991448657536,0.5948312516867769,0.567392344416263,0.21555703317157884,0.19653333299433254,0.557046951503474,0.503727232327716,0.4086877285305213,0.472874246387347,0.181653066489713,0.4995355480101147,0.31499212929729326,0.6594277419348936,0.43819275689887704,0.2335637921328646
0.12700813766835972,0.13309222035532497,0.10698840997729102,0.12079026811970776,0.1151984350136467,0.19311346153490277,0.16644287980946806,0.13071281850210373,0.16172615551592948,0.1444780880765902,0.16877884269691937,0.25761775024602984,0.18477556643043178,0.12253219595903184,0.12979638941080604,0.16831434353182756,0.10964564635123804,0.1248325710023272,0.12055608970324279,0.12202666188263758,0.11949379077191297,0.13161448347124427,0.1104667791884545,0.13179426439903022,0.11905980018780578,1.0,0.11471371934317072,0.13939833147607056,0.1493685829158513,0.12121238234067869,0.1784883096075353,0.13612648098077199,0.10503250422446209,0.10767499057208485,0.11010271568708886,0.11038316444394627,0.15770705109762445,0.12429641496637509,0.10887885106517307,0.14185749714676102,0.12818417466157828,0.11556056324970686,0.1348671238465201,0.1379125116957215,0.16930069715593782,0.10320721764999966,0.11891388526171448,0.11539726510365636,0.11012582109175179,0.14169830205263065,0.12229670251367888,0.12805024922913338,0.14072488389432763,0.10900026439274119,0.10650252726301326,0.12380762598629141,0.12051850149893462,0.1140417020698891,0.12910364462228144,0.1390318706486341,0.1382073719776321,0.16325459426404534,0.1434064469640385,0.15574996066320262,0.1536261956119463,0.12250402260688338,0.12287287836826334,0.1148372629485354,0.12013700208568691,0.08637997158966629,0.2238531572411248,0.12499545017771015,0.13072322906394546,0.14047944348362773,0.12423346232425748,0.22811167976075464,0.11123098622147964,0.1565735499669401,0.12227028349188651,0.13465301645109629,0.18813855109308059
0.5159234905204751,0.411018069801188,0.5207691600228294,0.6791394447442718,0.7630322845773448,0.21788504112717932,0.26756006626893875,0.4116639806175911,0.27375719484825045,0.3394071106907464,0.2583739698133004,0.15639072999274967,0.21021339166176425,0.4958693930396937,0.48583576204282636,0.2565038217315364,0.6641343872830792,0.5732085412252005,0.6618327947136222,0.5612462109480911,0.4610140570378376,0.4698499478352945,0.7169607748246598,0.38906940576428223,0.5413349232045978,0.11471371934317072,1.0,0.29389742960775767,0.311800184412511,0.5898958175105833,0.2399830744266978,0.36633691122352463,0.4875769596280865,0.5653797810830685,0.6073559244469486,0.6763320621841595,0.18880631186603938,0.4984720949376328,0.6622604572935732,0.3392846356874093,0.5119427787723592,0.6613065357325681,0.42477884905825974,0.40282828217716826,0.2545630246166561,0.45569003424556903,0.5745817994583802,0.5923123859388,0.6742689141120165,0.3408267078537448,0.5560520311561357,0.5103980286470816,0.37301723372356865,0.5029432139524861,0.4007122523706776,0.5474087929892213,0.49979488611666034,0.6477656647744526,0.4899707777235794,0.3904546857762321,0.3536851779266859,0.2393787028323755,0.3627885608907456,0.279835582940182,0.30779616470841936,0.5066817966864696,0.5844086587805696,0.655888350395651,0.4006848745623533,0.2307742014329404,0.1824259359685329,0.570119508600842,0.4573415485283326,0.38040629714378804,0.5638038801321151,0.17595922680878512,0.6390212566444964,0.2695366288510126,0.49441175726210485,0.4306185264982185,0.2207729930738045
0.3874944268290171,0.4074747481153194,0.23209203209249007,0.31434898040441533,0.2851844633622519,0.2931305886621057,0.3528570349555881,0.2791414887103899,0.4243354343160712,0.3097659365034994,0.3128593701724106,0.2181421036589365,0.3503833706239637,0.27718001336562753,0.3667874798309083,0.38750573857079273,0.26161556375971595,0.34637501593168185,0.3262432883487744,0.2945984218183842,0.2494566955429572,0.3607991857879772,0.2642550182155825,0.2735956025831132,0.27005351256707266,0.13939833147607056,0.29389742960775767,1.0,0.3968660237928956,0.29315848884916346,0.3074613222582338,0.5509780802900912,0.22535847005182416,0.2424274323064856,0.2540330408979662,0.2674427456771887,0.23080137657383903,0.28516681686035844,0.25985450486561684,0.2857939703183506,0.36222661537428275,0.2721048724929961,0.39634880875483547,0.38644397043001627,0.35525807895524397,0.22799275396175797,0.3452413548315974,0.26583787159121397,0.258255273619501,0.527126545000696,0.38254365827077497,0.38139794654143944,0.33639018032097595,0.230788207871057,0.22137907762863024,0.2988618529965959,0.26492399337066774,0.2644384648339429,0.3685026662033116,0.3489510721444314,0.5262945495580293,0.4272141630344339,0.38507645606460306,0.5195695100589979,0.3525841811166689,0.29162390749119355,0.3560895420695679,0.2670880426840339,0.23513111411967133,0.15328718223997903,0.23330868650881742,0.3368399150495737,0.3455197799568907,0.38161700561322853,0.3726018013803731,0.25491358145696086,0.25852385345109224,0.26739402347118857,0.26825442235544333,0.3601539174589144,0.31701503886672594
